结果id,生成时间,任务数据,题目顺序,题目信息,答案,质检状态,质检结果
4776282431,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003260/TB2tjiLiXuWBuNjSszbXXcS7FXa_!!6000000003260-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282443,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006805/TB2wNnLioR1BeNjy0FmXXb0wVXa_!!6000000006805-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282483,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000001657/TB2jI2iib1YBuNjSszhXXcUsFXa_!!6000000001657-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282485,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004667/TB23PyCigaTBuNjSszfXXXgfpXa_!!6000000004667-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282495,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000008007/TB28K1tibSYBuNjSspiXXXNzpXa_!!6000000008007-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282515,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000004458/TB2qzyBcXooBKNjSZFPXXXa2XXa_!!6000000004458-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282519,4/2/18 16:08,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000004250/TB2mnmUiaSWBuNjSsrbXXa0mVXa_!!6000000004250-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282552,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/2517668087/TB20rnAih9YBuNjy0FfXXXIsVXa_!!2517668087-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282559,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000002908/TB2q2yRik9WBuNjSspeXXaz5VXa_!!6000000002908-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282596,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000000077/TB2AMGKibuWBuNjSszgXXb8jVXa_!!6000000000077-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282602,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004290/TB2il1EihSYBuNjSsphXXbGvVXa_!!6000000004290-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282608,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002845/TB2XkfuikCWBuNjy0FaXXXUlXXa_!!6000000002845-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282613,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000001839/TB2eKSQiXGWBuNjy0FbXXb4sXXa_!!6000000001839-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282630,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000001150/TB2o7jcieuSBuNjSsziXXbq8pXa_!!6000000001150-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282635,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000003930/TB2tPsrimBYBeNjy0FeXXbnmFXa_!!6000000003930-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282640,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005414/TB2UFGMiXuWBuNjSszbXXcS7FXa_!!6000000005414-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282649,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000433/TB2INWmccyYBuNkSnfoXXcWgVXa_!!6000000000433-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282670,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000005331/TB2OJ8GcaQoBKNjSZJnXXaw9VXa_!!6000000005331-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282674,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000003372/TB2oHqCcljTBKNjSZFwXXcG4XXa_!!6000000003372-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282675,4/2/18 16:09,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000000489/TB2nzKvikKWBuNjy1zjXXcOypXa_!!6000000000489-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282706,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000340/TB2WxKTikOWBuNjSsppXXXPgpXa_!!6000000000340-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282721,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000001001/TB2duGViaSWBuNjSsrbXXa0mVXa_!!6000000001001-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282748,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006798/TB2EGaxiXmWBuNjSspdXXbugXXa_!!6000000006798-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282823,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000002141/TB2aw8kccIrBKNjSZK9XXagoVXa_!!6000000002141-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282843,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""//gw.alicdn.com/consult/TB1RbOxiXmWBuNjSspdwu2ugXXa.png""]",质检待确认,质检结果通过
4776282867,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000001879/TB2sSPkihSYBuNjSspjXXX73VXa_!!6000000001879-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282875,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000007724/TB2r7SQiXGWBuNjy0FbXXb4sXXa_!!6000000007724-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282891,4/2/18 16:10,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000000806/TB2V7MSinJYBeNjy1zeXXahzVXa_!!6000000000806-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282895,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""//gw.alicdn.com/consult/TB188CTikOWBuNjSsppwu0PgpXa.png""]",质检待确认,质检结果通过
4776282897,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005070/TB2_hnaieOSBuNjy0FdXXbDnVXa_!!6000000005070-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282909,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/2930387687/TB2LfeDigaTBuNjSszfXXXgfpXa_!!2930387687-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282912,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005068/TB2ESqTikOWBuNjSsppXXXPgpXa_!!6000000005068-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282919,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000003160/TB2QweKcnCWBKNjSZFtXXaC3FXa_!!6000000003160-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282924,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000008010/TB2509wcamWBuNkHFJHXXaatVXa_!!6000000008010-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282928,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000002620/TB2BLUsimtYBeNjSspaXXaOOFXa_!!6000000002620-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282942,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000001116/TB2J5CMiXuWBuNjSszbXXcS7FXa_!!6000000001116-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282946,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000008140/TB29iHjieuSBuNjy1XcXXcYjFXa_!!6000000008140-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282963,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000001724/TB2Y_ESinJYBeNjy1zeXXahzVXa_!!6000000001724-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282967,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000116/TB2u7baieOSBuNjy0FdXXbDnVXa_!!6000000000116-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282970,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004701/TB2xUGTikOWBuNjSsppXXXPgpXa_!!6000000004701-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282973,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000004792/TB2ai11iXuWBuNjSspnXXX1NVXa_!!6000000004792-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776282974,4/2/18 16:11,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006663/TB2EgDvikCWBuNjy0FaXXXUlXXa_!!6000000006663-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283009,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000004744/TB2slGPimCWBuNjy0FhXXb6EVXa_!!6000000004744-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283017,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006741/TB2Ke9uibSYBuNjSspiXXXNzpXa_!!6000000006741-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283020,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005079/TB2R0GpciMnBKNjSZFoXXbOSFXa_!!6000000005079-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283022,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""//gw.alicdn.com/consult/TB1cXuqcfuSBuNkHFqDwu0fhVXa.png""]",质检待确认,质检结果通过
4776283051,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/1820385542/TB2RUnuiamWBuNjy1XaXXXCbXXa_!!1820385542-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283058,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005932/TB2Ovbjib1YBuNjSszhXXcUsFXa_!!6000000005932-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283064,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006888/TB2DN4DcdknBKNjSZKPXXX6OFXa_!!6000000006888-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283066,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000008044/TB2SBcsimtYBeNjSspaXXaOOFXa_!!6000000008044-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283067,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000003737/TB2a.IuimtYBeNjSspkXXbU8VXa_!!6000000003737-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283068,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000001579/TB2md7finlYBeNjSszcXXbwhFXa_!!6000000001579-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283074,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000006491/TB2bMAsimBYBeNjy0FeXXbnmFXa_!!6000000006491-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283095,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000007895/TB2ZSrMioR1BeNjy0FmXXb0wVXa_!!6000000007895-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283114,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000002879/TB2LIuDcbZnBKNjSZFrXXaRLFXa_!!6000000002879-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283118,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000000545/TB2FkzdieuSBuNjSsziXXbq8pXa_!!6000000000545-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283168,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000006981/TB2oZ6Bih9YBuNjy0FfXXXIsVXa_!!6000000006981-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283185,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/2873825966/TB2qpiNiXuWBuNjSszbXXcS7FXa_!!2873825966-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283189,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005970/TB2yW.vimtYBeNjSspkXXbU8VXa_!!6000000005970-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283193,4/2/18 16:12,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000004668/TB2b8rmikSWBuNjSszdXXbeSpXa_!!6000000004668-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283211,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000004693/TB2IynbieGSBuNjSspbXXciipXa_!!6000000004693-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283217,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003163/TB2eVC5ieSSBuNjy0FlXXbBpVXa_!!6000000003163-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283225,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000003268/TB2UQYqibSYBuNjSspfXXcZCpXa_!!6000000003268-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283258,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000007132/TB2ot1WiaSWBuNjSsrbXXa0mVXa_!!6000000007132-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283279,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000005029/TB2ZRhKcmYTBKNjSZKbXXXJ8pXa_!!6000000005029-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283310,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000228/TB2SYysigmTBuNjy1XbXXaMrVXa_!!6000000000228-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283311,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000005930/TB2_PeUikOWBuNjSsppXXXPgpXa_!!6000000005930-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283320,4/2/18 16:13,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000007039/TB2OpHcih1YBuNjy1zcXXbNcXXa_!!6000000007039-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283341,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/2982899127/TB2WW2nikSWBuNjSszdXXbeSpXa_!!2982899127-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283348,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000000989/TB2kdqsigmTBuNjy1XbXXaMrVXa_!!6000000000989-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283366,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000006502/TB2gwVEcmMmBKNjSZTEXXasKpXa_!!6000000006502-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283368,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000000894/TB2j8S4iXOWBuNjy0FiXXXFxVXa_!!6000000000894-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283369,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006181/TB2tA2fib5YBuNjSspoXXbeNFXa_!!6000000006181-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283396,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000001752/TB2P9iRiXGWBuNjy0FbXXb4sXXa_!!6000000001752-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283529,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000006091/TB2OzC4if9TBuNjy1zbXXXpepXa_!!6000000006091-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283556,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000006600/TB2M78GcaQoBKNjSZJnXXaw9VXa_!!6000000006600-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283558,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000007572/TB2GHaycbArBKNjSZFLXXc_dVXa_!!6000000007572-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283563,4/2/18 16:14,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/6000000007927/TB2ldZtimBYBeNjy0FeXXbnmFXa_!!6000000007927-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283564,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/1085001120/TB2e9ZTinJYBeNjy1zeXXahzVXa_!!1085001120-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283575,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i4/6000000005814/TB2kFqXccj_B1NjSZFHXXaDWpXa_!!6000000005814-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283584,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000003432/TB2H4jcih1YBuNjy1zcXXbNcXXa_!!6000000003432-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283590,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i1/6000000000770/TB2lbiVikOWBuNjSsppXXXPgpXa_!!6000000000770-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283599,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i2/1097287115/TB2Mki5ieSSBuNjy0FlXXbBpVXa_!!1097287115-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283606,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000005970/TB28O1Wib1YBuNjSszeXXablFXa_!!6000000005970-0-cloudwork.jpg""]",质检待确认,质检结果通过
4776283623,4/2/18 16:15,{},1,请上传您分享测试结果到朋友圈的照片,"[""https://img.alicdn.com/imgextra/i3/6000000000971/TB2cOuIibGYBuNjy0FoXXciBFXa_!!6000000000971-0-cloudwork.jpg""]",质检待确认,质检结果通过
